date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
2025-07-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,Brazil,E-Commerce,Direct,70027208,Atliq e Store,40
2025-07-01,P & A,Keyboard,A2918150104,AQ Master wired x1,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,56
2025-07-01,N & S,External Solid State Drives,A6519160401,AQ Clx2,Japan,Brick & Mortar,Retailer,ZZZ6793,Info Stores,27
2025-07-01,P & A,Processors,A1521150601,AQ Electron 3 3600 Desktop Processor,USA,Brick & Mortar,Retailer,90022075,BestBuy,24
2025-07-01,N & S,Wi fi extender,A7219160201,AQ Wi Power Dx2,Spain,Brick & Mortar,Retailer,90018112,,74
2025-07-01,N & S,Wi fi extender,A7220160203,AQ Wi Power Dx2,USA,E-Commerce,Retailer,90022083,Ebay,338
2025-07-01,PC,Personal Laptop,A4419110402,AQ Elite,USA,Brick & Mortar,Retailer,90022075,BestBuy,17
2025-07-01,PC,Gaming Laptop,A5419110206,AQ Gamer 2,Poland,Brick & Mortar,Retailer,90016171,Electricalsara Stores,1
2025-07-01,PC,Personal Laptop,A4520110507,AQ Gen X,Germany,Brick & Mortar,Retailer,90012033,Digimarket,3
2025-07-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,10
2025-07-01,P & A,MotherBoard,A2020150502,AQ MB Lito 2,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),21
2025-07-01,N & S,USB Flash Drives,A6818160202,AQ Pen Drive DRC,Poland,Brick & Mortar,Retailer,90016173,Expert,55
2025-07-01,P & A,Keyboard,A3521150702,AQ Trigger,Canada,Brick & Mortar,Retailer,90023027,Costco,31
2025-07-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,9
2025-07-01,P & A,Batteries,A4021150404,AQ Mx NB,India,E-Commerce,Retailer,90002016,Amazon,36
2025-07-01,PC,Personal Laptop,A4520110504,AQ Gen X,Italy,Brick & Mortar,Retailer,90013120,Coolblue,2
2025-07-01,P & A,Processors,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,South Korea,E-Commerce,Retailer,90007197,Amazon,71 units
2025-07-01,P & A,Graphic Card,A0620150306,AQ Mforce Gen Z,India,Brick & Mortar,Retailer,90002004,Vijay Sales,78
2025-07-01,P & A,Mouse,A2721150704,AQ Trigger Ms,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),84 units
2025-07-01,PC,Personal Laptop,A4419110404,AQ Elite,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,9
2025-07-01,P & A,Batteries,A3920150304,AQ LION x3,Canada,Brick & Mortar,Retailer,90023029,Staples,25
2025-07-01,PC,Personal Laptop,A4419110405,AQ Elite,United Kingdom,Brick & Mortar,Retailer,ZZZ3252,UniEuro,3
2025-07-01,P & A,Graphic Card,A0821150504,AQ Marquee P3,Germany,Brick & Mortar,Retailer,ZZZ8033,Notebillig,22
2025-07-01,P & A,Keyboard,A3120150305,AQ Gamers,France,Brick & Mortar,Retailer,90011189,UniEuro,148
2025-07-01,P & A,Processors,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,USA,Brick & Mortar,Retailer,90022073,Control,26
2025-07-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,India,UNKNOWN,Retailer,90002016,Amazon,3
2025-07-01,P & A,MotherBoard,A1819150301,AQ MB Crossx 2,China,Brick & Mortar,Retailer,90001020,Zone,19
2025-07-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,Norway,Brick & Mortar,Retailer,90015149,UniEuro,136
2025-07-01,P & A,Keyboard,A3120150305,AQ Gamers,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,39
2025-07-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,Canada,E-Commerce,Direct,70023032,Atliq e Store,63
2025-07-01,P & A,Batteries,A3718150102,AQ LION x1,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,12
2025-07-01,P & A,Batteries,A3920150303,AQ LION x3,South Korea,E-Commerce,Direct,70007199,Atliq e Store,4
2025-07-01,PC,Gaming Laptop,A5419110202,AQ Gamer 2,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,1
2025-07-01,PC,Personal Laptop,A4218110203,AQ Digit,United Kingdom,Brick & Mortar,Retailer,ZZZ7947,UniEuro,5
2025-07-01,PC,Personal Laptop,A4620110608,AQ Gen Y,China,Brick & Mortar,Distributor,80001019,Neptune,46
2025-07-01,P & A,Mouse,A2420150406,AQ Lite Ms,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,636
2025-07-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,India,Brick & Mortar,Retailer,90002007,Girias,23
2025-07-01,P & A,Processors,A1421150503,AQ Electron 4 3600 Desktop Processor,Germany,E-Commerce,Direct,70012043,Atliq e Store,19
2025-07-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Canada,Brick & Mortar,Retailer,90023029,Staples,43
2025-07-01,P & A,Batteries,A4020150401,AQ Mx NB,USA,E-Commerce,Retailer,90022083,Ebay,40
2025-07-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,USA,-,Retailer,90022076,Circuit City,5
2025-07-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Spain,-,Retailer,90018108,Relief,6 units
2025-07-01,P & A,Keyboard,A3220150402,AQ Lite,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),23
2025-07-01,P & A,Mouse,A2419150405,AQ Lite Ms,Japan,Brick & Mortar,Retailer,90004061,Info Stores,20
2025-07-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Newzealand,Brick & Mortar,Retailer,90009129,Leader,1
2025-07-01,PC,Gaming Laptop,A5419110207,AQ Gamer 2,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,1
2025-07-01,PC,Personal Laptop,A4620110606,AQ Gen Y,India,Brick & Mortar,Retailer,90002001,Reliance Digital,32
2025-07-01,P & A,Batteries,A3819150204,AQ LION x2,India,Brick & Mortar,Retailer,90002004,Vijay Sales,26
2025-07-01,P & A,Batteries,A3920150305,AQ LION x3,Netherlands,Brick & Mortar,Retailer,90014140,Radio Popular,105
2025-07-01,P & A,Mouse,A2419150402,AQ Lite Ms,Italy,E-Commerce,Retailer,ZZZ2314,Amazon,137
2025-07-01,P & A,Keyboard,A3320150504,AQ Maxima,Philiphines,E-Commerce,Retailer,ZZZ9866,Amazon,120
2025-07-01,P & A,Mouse,A2520150504,AQ Maxima Ms,India,Brick & Mortar,Retailer,90002011,Atliq Exclusive,428
2025-07-01,P & A,MotherBoard,A1819150304,AQ MB Crossx 2,Canada,Brick & Mortar,Retailer,90023029,Staples,6
2025-07-01,P & A,Keyboard,A3120150305,AQ Gamers,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),117
2025-07-01,P & A,Internal HDD,A0118150104,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Brazil,E-Commerce,Direct,70027208,Atliq e Store,3
2025-07-01,P & A,Graphic Card,A0418150105,AQ Mforce Gen X,Netherlands,Brick & Mortar,Retailer,90014136,Reliance Digital,17
2025-07-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,Bangladesh,Brick & Mortar,Retailer,90010044,Surface Stores,147
2025-07-01,P & A,Mouse,A2520150501,AQ Maxima Ms,Australia,-,Retailer,90008165,Forward Stores,315
2025-07-01,PC,Personal Laptop,A4319110302,AQ Velocity,United Kingdom,Brick & Mortar,Retailer,ZZZ8225,Atlas Stores,7
2025-07-01,PC,Gaming Laptop,A5621110408,AQ Smash 1,France,Brick & Mortar,Retailer,90011185,Epic Stores,3 units
2025-07-01,PC,Personal Laptop,A4218110205,AQ Digit,Pakistan,Brick & Mortar,Retailer,90005161,Zone,5
2025-07-01,N & S,Wi fi extender,A7119160102,AQ Wi Power Dx1,India,Brick & Mortar,Retailer,90002004,Vijay Sales,602
2025-07-01,P & A,Processors,A1320150403,AQ Electron 5 3600 Desktop Processor,Pakistan,Brick & Mortar,Retailer,90005160,Nomad Stores,13
2025-07-01,P & A,Mouse,A2520150504,AQ Maxima Ms,France,Brick & Mortar,Retailer,90011185,Epic Stores,78
2025-07-01,P & A,Mouse,A2821150801,AQ Lumina Ms,Portugal,Brick & Mortar,Retailer,90017056,Sorefoz,117
2025-07-01,P & A,Keyboard,A3120150304,AQ Gamers,Norway,Brick & Mortar,Direct,70015151,AltiQ Exclusive,151
2025-07-01,P & A,Graphic Card,A0821150502,AQ Marquee P3,India,Brick & Mortar,Retailer,90002011,Atliq Exclusive,186 units
2025-07-01,PC,Personal Laptop,A4519110503,AQ Gen X,Germany,E-Commerce,Retailer,90012041,Amazon,3
2025-07-01,P & A,Internal HDD,A0219150202,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,Canada,Brick & Mortar,Retailer,90023027,Costco,48
2025-07-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,India,Brick & Mortar,Retailer,90002001,Reliance Digital,38
2025-07-01,P & A,Mouse,A2419150401,AQ Lite Ms,Newzealand,Brick & Mortar,Retailer,90009129,Leader,69
2025-07-01,P & A,Mouse,A2520150506,AQ Maxima Ms,France,E-Commerce,Retailer,90011192,Amazon,262
2025-07-01,N & S,External Solid State Drives,A6519160401,AQ Clx2,Norway,UNKNOWN,Retailer,90015148,Boulanger,154
2025-07-01,P & A,Graphic Card,A0519150206,AQ Mforce Gen Y,Australia,E-Commerce,Retailer,90008168,Amazon,7
2025-07-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,5
2025-07-01,P & A,Mouse,A2520150503,AQ Maxima Ms,France,Brick & Mortar,Retailer,90011187,Chip 7,267
2025-07-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,3
2025-07-01,P & A,Mouse,A2721150705,AQ Trigger Ms,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,23
2025-07-01,PC,Business Laptop,A5219110402,AQ BZ Gen Z,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,5
2025-07-01,P & A,Keyboard,A2918150104,AQ Master wired x1,USA,Brick & Mortar,Retailer,90022076,Circuit City,558
2025-07-01,P & A,Keyboard,A3120150304,AQ Gamers,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,295
2025-07-01,PC,Gaming Laptop,A5519110303,AQ Gamer 3,USA,E-Commerce,Direct,70022085,Atliq e Store,4
2025-07-01,P & A,Batteries,A3920150305,AQ LION x3,Netherlands,E-Commerce,Direct,70014143,Atliq e Store,9
2025-07-01,P & A,Mouse,A2420150406,AQ Lite Ms,Newzealand,E-Commerce,Retailer,90009132,Amazon,60
2025-07-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,Poland,Brick & Mortar,Retailer,90016172,Power,48 units
2025-07-01,N & S,Wi fi extender,A7220160203,AQ Wi Power Dx2,USA,Brick & Mortar,Retailer,90022080,Staples,472
2025-07-01,PC,Business Laptop,A5018110206,AQ BZ Compact,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,3
2025-07-01,P & A,Keyboard,A3019150206,AQ Master wireless x1,Pakistan,Brick & Mortar,Retailer,90005160,Nomad Stores,43
2025-07-01,P & A,Processors,A1320150403,AQ Electron 5 3600 Desktop Processor,Sweden,Brick & Mortar,Retailer,90019201,Expert,5
2025-07-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Austria,Brick & Mortar,Retailer,ZZZ5902,Atlas Stores,1
2025-07-01,P & A,Mouse,A2218150202,AQ Master wireless x1 Ms,India,E-Commerce,Retailer,90002016,Amazon,668
2025-07-01,P & A,Batteries,A3819150205,AQ LION x2,Canada,E-Commerce,Retailer,90023023,Amazon,34
2025-07-01,PC,Personal Laptop,A4419110406,AQ Elite,United Kingdom,Brick & Mortar,Retailer,90021092,UniEuro,11
2025-07-01,PC,Personal Laptop,A4319110306,AQ Velocity,Germany,Brick & Mortar,Retailer,90012035,Notebillig,6
2025-07-01,P & A,Mouse,A2520150506,AQ Maxima Ms,France,Brick & Mortar,Retailer,ZZZ8849,UniEuro,81
2025-07-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,Portugal,Brick & Mortar,Retailer,ZZZ4618,Premium Stores,86
2025-07-01,PC,Personal Laptop,A4519110502,AQ Gen X,France,Brick & Mortar,Retailer,90011185,Epic Stores,10 units
2025-07-01,P & A,Keyboard,A3421150604,AQ Qwerty,Bangladesh,Brick & Mortar,Retailer,90010044,Surface Stores,76
2025-07-01,P & A,MotherBoard,A1718150201,AQ MB Crossx,Poland,Brick & Mortar,Retailer,90016173,,5
2025-07-01,P & A,Graphic Card,A0721150401,AQ GT 21,Norway,Brick & Mortar,Retailer,90015148,,11
2025-07-01,P & A,Keyboard,A3220150405,AQ Lite,Italy,E-Commerce,Retailer,ZZZ8055,Amazon,53
2025-07-01,P & A,Mouse,A2620150606,AQ Qwerty Ms,Poland,Brick & Mortar,Direct,70016177,AltiQ Exclusive,51 units
2025-07-01,PC,Business Laptop,A5220110408,AQ BZ Gen Z,Portugal,Brick & Mortar,Retailer,90017056,Sorefoz,2 units
2025-07-01,PC,Gaming Laptop,A5520110305,AQ Gamer 3,Newzealand,Brick & Mortar,Retailer,90009128,Propel,2
2025-07-01,PC,Business Laptop,A5119110307,AQ BZ Gen Y,Indonesia,Brick & Mortar,Retailer,90003179,Acclaimed Stores,12 units
2025-07-01,P & A,Internal HDD,A0118150104,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Sweden,E-Commerce,Direct,70019204,Atliq e Store,4
2025-07-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,Newzealand,Brick & Mortar,Retailer,90009131,Path,168
2025-07-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,USA,Brick & Mortar,Retailer,90022073,Control,35
2025-07-01,P & A,Internal HDD,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,Italy,E-Commerce,Retailer,90013124,Amazon,5
2025-07-01,P & A,Keyboard,A3119150301,AQ Gamers,India,Brick & Mortar,Retailer,90002013,Electricalslytical,475
2025-07-01,PC,Business Laptop,A5821110108,AQ BZ Allin1,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,45
2025-07-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,India,Brick & Mortar,Retailer,90002013,Electricalslytical,143
2025-07-01,P & A,Mouse,A2319150304,AQ Gamers Ms,Netherlands,Brick & Mortar,Retailer,90014140,Radio Popular,43
2025-07-01,PC,Personal Laptop,A4721110703,AQ GEN Z,Sweden,Brick & Mortar,Retailer,90019201,Expert,1
2025-07-01,PC,Gaming Laptop,A5419110202,AQ Gamer 2,USA,Brick & Mortar,Retailer,90022080,Staples,105
2025-07-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Japan,E-Commerce,Retailer,90004067,Amazon,67
2025-07-01,PC,Personal Laptop,A4319110306,AQ Velocity,Austria,Brick & Mortar,Retailer,90020100,Nova,1
2025-07-01,N & S,USB Flash Drives,A6818160201,AQ Pen Drive DRC,Bangladesh,Brick & Mortar,Retailer,90010045,Control,208
2025-07-01,P & A,Keyboard,A2918150106,AQ Master wired x1,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,208 units
2025-07-01,PC,Business Laptop,A5119110305,AQ BZ Gen Y,Brazil,E-Commerce,Direct,70027208,Atliq e Store,1
2025-07-01,PC,Business Laptop,A5219110406,AQ BZ Gen Z,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,8 units
2025-07-01,PC,Business Laptop,A5018110207,AQ BZ Compact,Japan,Brick & Mortar,Retailer,90004064,All-Out,1
2025-07-01,P & A,Keyboard,A3119150302,AQ Gamers,Chile,E-Commerce,Retailer,90024184,Amazon,17
2025-07-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,6 units
2025-07-01,P & A,Graphic Card,A0519150206,AQ Mforce Gen Y,Canada,Brick & Mortar,Direct,ZZZ3712,AltiQ Exclusive,25
2025-07-01,P & A,Batteries,A3819150203,AQ LION x2,China,Brick & Mortar,Retailer,90001020,Zone,14
2025-07-01,P & A,Keyboard,A3521150704,AQ Trigger,Pakistan,Brick & Mortar,Retailer,90005161,Zone,43
2025-07-01,N & S,Wi fi extender,A7219160201,AQ Wi Power Dx2,USA,Brick & Mortar,Retailer,90022073,Control,161
2025-07-01,P & A,Keyboard,A3220150406,AQ Lite,Germany,E-Commerce,Retailer,90012041,Amazon,38
2025-07-01,PC,Personal Desktop,A6018110102,AQ Home Allin1,India,Brick & Mortar,Direct,70002017,AltiQ Exclusive,4
2025-07-01,PC,Business Laptop,A5018110205,AQ BZ Compact,France,Brick & Mortar,Retailer,90011185,Epic Stores,4 units
2025-07-01,PC,Business Laptop,A5018110204,AQ BZ Compact,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,3
2025-07-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,Philiphines,Brick & Mortar,Distributor,80006155,Novus,9
2025-07-01,P & A,MotherBoard,A1920150404,AQ MB Lito,Newzealand,Brick & Mortar,Retailer,90009131,Path,20
2025-07-01,PC,Personal Laptop,A4620110607,AQ Gen Y,China,E-Commerce,Retailer,90001021,,12
2025-07-01,P & A,Internal HDD,A0118150104,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,India,E-Commerce,Retailer,90002009,Flipkart,270
2025-07-01,P & A,Graphic Card,A0620150304,AQ Mforce Gen Z,Germany,Brick & Mortar,Retailer,90012036,Billa,30
2025-07-01,N & S,External Solid State Drives,A6219160103,AQ Digit SSD,Norway,-,Retailer,90015145,Synthetic,91
2025-07-01,P & A,Batteries,A3920150302,AQ LION x3,Japan,Brick & Mortar,Retailer,90004064,All-Out,5
2025-07-01,P & A,Graphic Card,A0519150205,AQ Mforce Gen Y,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,5
2025-07-01,P & A,MotherBoard,A2021150503,AQ MB Lito 2,Italy,Brick & Mortar,Retailer,90013123,Expert,6
2025-07-01,P & A,MotherBoard,A1920150404,AQ MB Lito,France,Brick & Mortar,Retailer,90011189,,27
2025-07-01,PC,Personal Desktop,A6018110106,AQ Home Allin1,South Korea,E-Commerce,Direct,70007199,Atliq e Store,1
2025-07-01,PC,Business Laptop,A5820110101,AQ BZ Allin1,Austria,Brick & Mortar,Retailer,90020099,,1 units
2025-07-01,PC,Business Laptop,A5018110206,AQ BZ Compact,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,2
2025-07-01,PC,Personal Laptop,A4218110207,AQ Digit,Portugal,E-Commerce,Direct,70017060,Atliq e Store,4
2025-07-01,N & S,Wi fi extender,A7119160102,AQ Wi Power Dx1,Newzealand,Brick & Mortar,Retailer,90009131,Path,99
2025-07-01,PC,Business Laptop,A5220110408,AQ BZ Gen Z,India,Brick & Mortar,Retailer,90002003,Ezone,19 units
2025-07-01,P & A,Keyboard,A3521150701,AQ Trigger,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,324
2025-07-01,P & A,Keyboard,A2918150101,AQ Master wired x1,United Kingdom,Brick & Mortar,Retailer,90021091,Expert,171
2025-07-01,P & A,Keyboard,A3019150205,AQ Master wireless x1,Brazil,E-Commerce,Direct,70027208,Atliq e Store,34
2025-07-01,P & A,Keyboard,A2918150103,AQ Master wired x1,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,690
2025-07-01,N & S,External Solid State Drives,A6219160103,AQ Digit SSD,China,E-Commerce,Retailer,90001021,Taobao,116
2025-07-01,P & A,Keyboard,A3119150303,AQ Gamers,Poland,Brick & Mortar,Retailer,90016175,Argos (Sainsbury's),63
2025-07-01,P & A,Mouse,A2419150404,AQ Lite Ms,Portugal,Brick & Mortar,Retailer,ZZZ3275,Power,116
2025-07-01,P & A,Mouse,A2118150102,AQ Master wired x1 Ms,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,27
2025-07-01,P & A,Batteries,A3920150302,AQ LION x3,Austria,E-Commerce,Retailer,90020103,Amazon,2
2025-07-01,P & A,Mouse,A2219150203,AQ Master wireless x1 Ms,Germany,Brick & Mortar,Retailer,90012037,Saturn,48
2025-07-01,P & A,Batteries,A4020150401,AQ Mx NB,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,7
2025-07-01,PC,Business Laptop,A5119110306,AQ BZ Gen Y,Newzealand,Brick & Mortar,Retailer,90009131,Path,1
2025-07-01,PC,Business Laptop,A5019110208,AQ BZ Compact,Italy,E-Commerce,Retailer,90013124,Amazon,4
2025-07-01,PC,Business Laptop,A5820110102,AQ BZ Allin1,Japan,E-Commerce,Retailer,90004067,Amazon,3
2025-07-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Newzealand,E-Commerce,Retailer,90009132,Amazon,1
2025-07-01,P & A,Keyboard,A3320150504,AQ Maxima,Philiphines,Brick & Mortar,Retailer,90006153,Insight,155
2025-07-01,P & A,Mouse,A2118150106,AQ Master wired x1 Ms,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,75
2025-07-01,P & A,Processors,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Austria,Brick & Mortar,Retailer,90020100,Nova,5
2025-07-01,P & A,Keyboard,A3019150205,AQ Master wireless x1,Sweden,Brick & Mortar,Retailer,ZZZ7806,Sorefoz,8
2025-07-01,PC,Personal Laptop,A4419110402,AQ Elite,Newzealand,Brick & Mortar,Retailer,90009128,Propel,2 units
2025-07-01,PC,Business Laptop,A5018110201,AQ BZ Compact,USA,Brick & Mortar,Retailer,90022079,walmart,17
2025-07-01,PC,Business Laptop,A5820110105,AQ BZ Allin1,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,2
2025-07-01,PC,Business Laptop,A5219110405,AQ BZ Gen Z,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,7
2025-07-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,Norway,Brick & Mortar,Retailer,90015144,Sound,28
2025-07-01,PC,Personal Laptop,A4218110204,AQ Digit,Austria,E-Commerce,Retailer,90020103,Amazon,1
2025-07-01,P & A,Mouse,A2118150102,AQ Master wired x1 Ms,Spain,E-Commerce,Direct,70018115,Atliq e Store,125
2025-07-01,PC,Personal Laptop,A4620110602,AQ Gen Y,India,Brick & Mortar,Retailer,90002013,Electricalslytical,32
2025-07-01,P & A,Keyboard,A3320150506,AQ Maxima,Newzealand,Brick & Mortar,Retailer,90009131,Path,58
2025-07-01,N & S,External Solid State Drives,A6419160301,AQ Clx1,Poland,Brick & Mortar,Direct,70016177,AltiQ Exclusive,69
2025-07-01,P & A,MotherBoard,A1919150403,AQ MB Lito,Newzealand,Brick & Mortar,Retailer,90009128,Propel,15
2025-07-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,USA,Brick & Mortar,Retailer,90022071,,72
2025-07-01,PC,Gaming Laptop,A5318110103,AQ Gamer 1,France,Brick & Mortar,Retailer,90011187,,2 units
2025-07-01,PC,Business Laptop,A5219110406,AQ BZ Gen Z,Portugal,Brick & Mortar,Retailer,90017056,Sorefoz,3
2025-07-01,P & A,Keyboard,A3421150605,AQ Qwerty,Norway,-,Retailer,90015145,Synthetic,64
2025-07-01,P & A,Graphic Card,A0519150206,AQ Mforce Gen Y,Bangladesh,Brick & Mortar,Direct,70010047,AltiQ Exclusive,6
2025-07-01,PC,Gaming Laptop,A5419110202,AQ Gamer 2,South Korea,E-Commerce,Retailer,90007197,,5
2025-07-01,PC,Personal Laptop,A4218110201,AQ Digit,France,Brick & Mortar,Retailer,90011187,Chip 7,11
2025-07-01,P & A,Keyboard,A3019150204,AQ Master wireless x1,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,102 units
2025-07-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,1
2025-07-01,P & A,Batteries,A3920150302,AQ LION x3,South Korea,Brick & Mortar,Distributor,80007195,Sage,151 units
2025-07-01,P & A,Mouse,A2319150304,AQ Gamers Ms,United Kingdom,E-Commerce,Direct,70021096,Atliq e Store,122
2025-07-01,P & A,Keyboard,A3320150501,AQ Maxima,Austria,Brick & Mortar,Retailer,90020101,Euronics,360
2025-07-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,Pakistan,Brick & Mortar,Retailer,90005159,Expression,14
2025-07-01,PC,Gaming Laptop,A5419110207,AQ Gamer 2,India,Brick & Mortar,Retailer,90002013,Electricalslytical,11
2025-07-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Australia,E-Commerce,Retailer,90008168,Amazon,3
2025-07-01,P & A,Keyboard,A3320150504,AQ Maxima,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),114
2025-07-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,1
2025-07-01,P & A,Mouse,A2721150703,AQ Trigger Ms,Spain,-,Retailer,90018109,,19
2025-07-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,France,Brick & Mortar,Retailer,90011187,Chip 7,5
2025-07-01,P & A,MotherBoard,A1718150202,AQ MB Crossx,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,18
