date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
2025-07-01,PC,Business Laptop,A5820110101,AQ BZ Allin1,Brazil,E-Commerce,Retailer,90027207,Amazon,1 units
2025-07-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,France,Brick & Mortar,Retailer,90011188,ElkjÃ¸p,106
2025-07-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,8
2025-07-01,PC,Gaming Laptop,A5621110406,AQ Smash 1,Norway,Brick & Mortar,Retailer,90015149,UniEuro,6
2025-07-01,P & A,Mouse,A2319150304,AQ Gamers Ms,Sweden,E-Commerce,Direct,70019204,Atliq e Store,16
2025-07-01,P & A,Processors,A1118150201,AQ 5000 Series Electron 8 5900X Desktop Processor,Germany,Brick & Mortar,Retailer,90012036,Billa,18
2025-07-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,38
2025-01-07,P & A,Internal HDD,A0219150201,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,Canada,E-Commerce,Retailer,90023023,Amazon,25
2025-07-01,P & A,Batteries,A3920150301,AQ LION x3,Netherlands,Brick & Mortar,Retailer,90014136,Reliance Digital,4
2025-07-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Norway,Brick & Mortar,Retailer,90015144,Sound,2
2025-07-01,P & A,Keyboard,A3220150404,AQ Lite,Canada,Brick & Mortar,-,90023027,Costco,149
2025-07-01,P & A,Batteries,A4020150401,AQ Mx NB,Spain,Brick & Mortar,Retailer,90018112,,13
2025-07-01,P & A,Keyboard,A3018150201,AQ Master wireless x1,India,E-Commerce,Retailer,90002009,Flipkart,211
2025-07-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,United Kingdom,Brick & Mortar,Retailer,90021091,Expert,249
2025-07-01,PC,Gaming Laptop,A5621110403,AQ Smash 1,Norway,Brick & Mortar,Retailer,90015147,,5
2025-07-01,P & A,Batteries,A3920150302,AQ LION x3,Portugal,Brick & Mortar,Retailer,90017057,Euronics,14
2025-01-07,P & A,Keyboard,A2918150101,AQ Master wired x1,Canada,Brick & Mortar,Retailer,90023029,Staples,33
2025-07-01,PC,Personal Laptop,A4620110607,AQ Gen Y,Mexico,E-Commerce,Retailer,90026205,,1
2025-07-01,PC,Business Laptop,A5219110402,AQ BZ Gen Z,India,Brick & Mortar,Retailer,ZZZ4228,Electricalslytical,19
2025-07-01,P & A,Processors,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,South Korea,E-Commerce,Retailer,90007197,Amazon,240
2025-07-01,P & A,Keyboard,A3220150403,AQ Lite,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,23
2025-07-01,P & A,Mouse,A2721150703,AQ Trigger Ms,Germany,E-Commerce,Direct,70012043,Atliq e Store,61
2025-07-01,PC,Personal Desktop,A6120110205,AQ HOME Allin1 Gen 2,Australia,E-Commerce,Retailer,90008168,,1
2025-07-01,PC,Business Laptop,A5119110307,AQ BZ Gen Y,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),2
2025-07-01,P & A,Mouse,A2118150106,AQ Master wired x1 Ms,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,74 units
2025-07-01,P & A,Batteries,A3819150205,AQ LION x2,South Korea,E-Commerce,Direct,70007199,Atliq e Store,17
2025-07-01,PC,Personal Laptop,A4721110705,AQ GEN Z,Italy,Brick & Mortar,Retailer,90013123,Expert,5
2025-07-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,88
2025-07-01,PC,Personal Desktop,A6018110104,AQ Home Allin1,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,1
2025-07-01,P & A,Graphic Card,A0821150502,AQ Marquee P3,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),16
2025-07-01,P & A,Mouse,A2319150303,AQ Gamers Ms,Spain,Brick & Mortar,-,90018113,ElkjÃ¸p,130 units
2025-07-01,PC,Business Laptop,A5820110105,AQ BZ Allin1,Japan,Brick & Mortar,-,90004063,Electricalsbea Stores,2
2025-07-01,PC,Personal Desktop,A6018110101,AQ Home Allin1,India,Brick & Mortar,Retailer,90002012,Electricalsocity,3
2025-07-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,United Kingdom,Brick & Mortar,Retailer,ZZZ4505,Chip 7,58
2025-07-01,PC,Business Laptop,A5219110402,AQ BZ Gen Z,India,Brick & Mortar,-,90002012,Electricalsocity,11
2025-07-01,PC,Personal Laptop,A4620110603,AQ Gen Y,United Kingdom,Brick & Mortar,-,90021092,UniEuro,13
2025-07-01,PC,Business Laptop,A5219110403,AQ BZ Gen Z,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,8
2025-07-01,PC,Personal Laptop,A4520110505,AQ Gen X,USA,E-Commerce,Direct,70022085,Atliq e Store,6
2025-07-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,7
2025-07-01,P & A,Batteries,A3818150201,AQ LION x2,Pakistan,Brick & Mortar,Retailer,90005161,,5
2025-07-01,PC,Gaming Laptop,A5419110205,AQ Gamer 2,USA,Brick & Mortar,Retailer,90022073,Control,7
2025-07-01,P & A,MotherBoard,A1819150302,AQ MB Crossx 2,Newzealand,Brick & Mortar,Retailer,ZZZ9379,Propel,4
2025-01-07,P & A,MotherBoard,A1920150404,AQ MB Lito,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,17
2025-01-07,P & A,Mouse,A2118150102,AQ Master wired x1 Ms,Indonesia,Brick & Mortar,Retailer,90003179,Acclaimed Stores,323
2025-07-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,France,Brick & Mortar,UNKNOWN,90011187,Chip 7,279
2025-07-01,P & A,Mouse,A2419150404,AQ Lite Ms,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,6
2025-07-01,P & A,Batteries,A4021150405,AQ Mx NB,India,Brick & Mortar,Retailer,90002005,Lotus,89
2025-07-01,P & A,MotherBoard,A1819150304,AQ MB Crossx 2,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,300
2025-07-01,N & S,External Solid State Drives,A6620160501,AQ Clx3,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,70
2025-07-01,PC,Personal Laptop,A4720110701,AQ GEN Z,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,9
2025-07-01,PC,Business Laptop,A5119110302,AQ BZ Gen Y,India,Brick & Mortar,Retailer,90002012,Electricalsocity,22
2025-07-01,P & A,Mouse,A2219150204,AQ Master wireless x1 Ms,Japan,E-Commerce,Retailer,ZZZ6180,Amazon,39
2025-07-01,P & A,Mouse,A2219150205,AQ Master wireless x1 Ms,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,33
2025-07-01,P & A,MotherBoard,A1819150301,AQ MB Crossx 2,Italy,Brick & Mortar,Retailer,90013120,Coolblue,10
2025-07-01,PC,Personal Laptop,A4218110206,AQ Digit,USA,Brick & Mortar,Retailer,90022080,Staples,20
2025-07-01,P & A,Mouse,A2821150801,AQ Lumina Ms,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,72
2025-01-07,P & A,Keyboard,A3521150705,AQ Trigger,USA,Brick & Mortar,Retailer,90022072,Path,95
2025-07-01,P & A,Graphic Card,A0621150307,AQ Mforce Gen Z,Netherlands,Brick & Mortar,Retailer,90014136,Reliance Digital,2
2025-07-01,PC,Gaming Laptop,A5419110203,AQ Gamer 2,Indonesia,E-Commerce,Retailer,90003180,Amazon,80
2025-01-07,P & A,Mouse,A2821150801,AQ Lumina Ms,France,Brick & Mortar,Retailer,90011189,UniEuro,256 units
2025-07-01,P & A,Batteries,A3819150205,AQ LION x2,Spain,Brick & Mortar,Retailer,90018108,Relief,13
2025-07-01,P & A,Graphic Card,A0620150303,AQ Mforce Gen Z,Spain,Brick & Mortar,Retailer,ZZZ4750,ElkjÃ¸p,3
2025-07-01,PC,Personal Laptop,A4218110207,AQ Digit,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,5
2025-07-01,P & A,Graphic Card,A0721150402,AQ GT 21,Germany,Brick & Mortar,Retailer,90012037,Saturn,16
2025-07-01,PC,Gaming Laptop,A5721110501,AQ Smash 2,Norway,E-Commerce,Direct,70015152,Atliq e Store,3
2025-07-01,P & A,Keyboard,A3421150605,AQ Qwerty,USA,Brick & Mortar,Retailer,90022073,Control,283
2025-07-01,PC,Business Laptop,A4918110103,AQ BZ 101,Canada,Brick & Mortar,Retailer,90023028,walmart,12
2025-07-01,PC,Personal Laptop,A4721110705,AQ GEN Z,Italy,Brick & Mortar,Retailer,90013121,Boulanger,4
2025-01-07,P & A,Keyboard,A3320150503,AQ Maxima,Italy,Brick & Mortar,Retailer,90013121,Boulanger,57
2025-07-01,PC,Gaming Laptop,A5419110204,AQ Gamer 2,Norway,Brick & Mortar,Retailer,90015145,Synthetic,2
2025-07-01,P & A,MotherBoard,A2021150503,AQ MB Lito 2,Pakistan,Brick & Mortar,Retailer,90005161,Zone,8
2025-07-01,PC,Personal Laptop,A4218110202,AQ Digit,South Korea,E-Commerce,Direct,70007199,Atliq e Store,3
2025-07-01,P & A,Mouse,A2520150505,AQ Maxima Ms,USA,Brick & Mortar,N/A,90022073,Control,250
2025-01-07,P & A,Keyboard,A2918150104,AQ Master wired x1,Pakistan,Brick & Mortar,Retailer,90005160,Nomad Stores,26
2025-07-01,PC,Business Laptop,A5219110405,AQ BZ Gen Z,United Kingdom,Brick & Mortar,-,90021089,Atlas Stores,6
2025-07-01,PC,Business Laptop,A5018110201,AQ BZ Compact,Sweden,E-Commerce,Retailer,90019203,Amazon,1
2025-07-01,P & A,Keyboard,A3018150202,AQ Master wireless x1,Austria,Brick & Mortar,Retailer,90020097,Atlas Stores,19 units
2025-07-01,P & A,Mouse,A2721150705,AQ Trigger Ms,Spain,Brick & Mortar,Retailer,90018112,Euronics,46 units
2025-07-01,P & A,Keyboard,A3421150604,AQ Qwerty,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),13
2025-07-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Canada,Brick & Mortar,Retailer,90023029,Staples,36
2025-07-01,PC,Personal Laptop,A4319110304,AQ Velocity,Newzealand,Brick & Mortar,Retailer,90009129,Leader,4
2025-07-01,P & A,Keyboard,A3521150705,AQ Trigger,Germany,Brick & Mortar,Retailer,90012040,Fnac-Darty,860
2025-01-07,PC,Gaming Laptop,A5419110207,AQ Gamer 2,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,2
2025-07-01,PC,Gaming Laptop,A5318110104,AQ Gamer 1,United Kingdom,Brick & Mortar,Retailer,90021087,Logic Stores,4
2025-07-01,PC,Personal Laptop,A4721110703,AQ GEN Z,Netherlands,E-Commerce,Retailer,90014141,Amazon,1
2025-07-01,PC,Business Laptop,A5820110103,AQ BZ Allin1,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,14
2025-07-01,P & A,Batteries,A4021150403,AQ Mx NB,Japan,Brick & Mortar,Retailer,90004065,Neptune,5
2025-07-01,P & A,Mouse,A2721150703,AQ Trigger Ms,India,Brick & Mortar,Retailer,90002001,Reliance Digital,1053
2025-07-01,PC,Personal Laptop,A4319110302,AQ Velocity,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,2
2025-07-01,PC,Personal Laptop,A4419110404,AQ Elite,India,Brick & Mortar,Retailer,90002001,Reliance Digital,11
2025-07-01,P & A,Graphic Card,A0418150105,AQ Mforce Gen X,India,Brick & Mortar,Retailer,90002003,Ezone,107
2025-07-01,P & A,Processors,A1521150601,AQ Electron 3 3600 Desktop Processor,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),31
2025-07-01,P & A,Keyboard,A2918150103,AQ Master wired x1,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,70
2025-07-01,P & A,Mouse,A2419150402,AQ Lite Ms,Italy,Brick & Mortar,-,90013117,Euronics,183
2025-07-01,P & A,Keyboard,A3421150604,AQ Qwerty,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,183
2025-07-01,PC,Personal Laptop,A4118110106,AQ Aspiron,Newzealand,Brick & Mortar,Retailer,ZZZ1452,Path,4
2025-07-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,Germany,Brick & Mortar,UNKNOWN,90012035,Notebillig,2
2025-07-01,PC,Personal Laptop,A4620110605,AQ Gen Y,United Kingdom,Brick & Mortar,Retailer,90021091,Expert,7
2025-07-01,P & A,Batteries,A3818150201,AQ LION x2,Spain,Brick & Mortar,Retailer,90018107,Elite,4 units
2025-07-01,P & A,Mouse,A2118150101,AQ Master wired x1 Ms,Japan,Brick & Mortar,Retailer,90004065,Neptune,42
2025-07-01,P & A,Keyboard,A3019150205,AQ Master wireless x1,Australia,Brick & Mortar,Retailer,90008167,Electricalsocity,154
2025-01-07,PC,Personal Laptop,A4419110404,AQ Elite,USA,Brick & Mortar,Retailer,ZZZ5583,Circuit City,16
2025-07-01,P & A,Mouse,A2620150605,AQ Qwerty Ms,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),126
2025-07-01,PC,Business Laptop,A5820110107,AQ BZ Allin1,Mexico,E-Commerce,Retailer,90026205,Amazon,1
2025-07-01,P & A,Keyboard,A3320150505,AQ Maxima,Sweden,Brick & Mortar,Retailer,90019200,Sorefoz,2 units
2025-07-01,P & A,Graphic Card,A0620150305,AQ Mforce Gen Z,Germany,Brick & Mortar,Retailer,90012036,Billa,4
2025-07-01,PC,Gaming Laptop,A5721110505,AQ Smash 2,Newzealand,Brick & Mortar,Retailer,90009128,Propel,2
2025-07-01,N & S,External Solid State Drives,A6519160401,AQ Clx2,Japan,Brick & Mortar,Retailer,90004065,Neptune,67
2025-07-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,Portugal,E-Commerce,Retailer,90017059,Amazon,5
2025-07-01,PC,Gaming Laptop,A5318110103,AQ Gamer 1,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,1
2025-07-01,PC,Personal Desktop,A6019110108,AQ Home Allin1,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,1
2025-07-01,PC,Personal Laptop,A4721110704,AQ GEN Z,Pakistan,Brick & Mortar,Retailer,90005159,Expression,3
2025-07-01,P & A,Batteries,A3718150102,AQ LION x1,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,10
2025-07-01,P & A,Graphic Card,A0921150601,AQ Marquee P4,Chile,E-Commerce,Retailer,90024184,Amazon,1
2025-07-01,PC,Personal Laptop,A4218110203,AQ Digit,India,E-Commerce,Retailer,90002008,Amazon,380
2025-07-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Portugal,E-Commerce,Direct,70017060,Atliq e Store,24
2025-07-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Netherlands,E-Commerce,Retailer,90014141,Amazon,5
2025-07-01,PC,Gaming Laptop,A5318110105,AQ Gamer 1,Poland,E-Commerce,Retailer,90016176,Amazon,1
2025-07-01,P & A,Batteries,A4021150405,AQ Mx NB,Sweden,Brick & Mortar,-,90019200,Sorefoz,1
2025-01-07,PC,Gaming Laptop,A5721110503,AQ Smash 2,Spain,Brick & Mortar,Retailer,90018112,Euronics,1
2025-07-01,P & A,Mouse,A2118150102,AQ Master wired x1 Ms,Pakistan,Brick & Mortar,Retailer,90005159,Expression,118
2025-07-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Austria,Brick & Mortar,Retailer,90020101,Euronics,1
2025-07-01,P & A,Keyboard,A3320150503,AQ Maxima,Indonesia,E-Commerce,Retailer,90003180,Amazon,192
2025-07-01,PC,Gaming Laptop,A5520110306,AQ Gamer 3,Netherlands,Brick & Mortar,Retailer,90014140,Radio Popular,1
2025-07-01,P & A,Processors,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Portugal,E-Commerce,Retailer,90017059,Amazon,15 units
2025-01-07,PC,Gaming Laptop,A5520110307,AQ Gamer 3,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,4
2025-07-01,PC,Personal Laptop,A4620110601,AQ Gen Y,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,14
2025-07-01,P & A,Internal HDD,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,USA,E-Commerce,Retailer,90022081,Amazon,140
2025-07-01,P & A,MotherBoard,A1718150201,AQ MB Crossx,China,Brick & Mortar,Retailer,ZZZ2229,Zone,49
2025-07-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,Sweden,Brick & Mortar,Retailer,90019200,Sorefoz,11 units
2025-07-01,P & A,MotherBoard,A1618150102,AQ MB Elite,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,6
2025-07-01,P & A,Mouse,A2419150401,AQ Lite Ms,Sweden,Brick & Mortar,Retailer,90019200,Sorefoz,27
2025-07-01,N & S,Wi fi extender,A7321160303,AQ Wi Power Dx3,Italy,E-Commerce,Retailer,90013124,Amazon,24
2025-07-01,P & A,Internal HDD,A0320150301,AQ Zion Saga,Italy,E-Commerce,Retailer,90013124,Amazon,26 units
2025-07-01,PC,Gaming Laptop,A5721110502,AQ Smash 2,India,Brick & Mortar,Retailer,90002011,Atliq Exclusive,12
2025-07-01,P & A,Mouse,A2620150606,AQ Qwerty Ms,Netherlands,E-Commerce,Direct,70014143,Atliq e Store,16
2025-07-01,N & S,Wi fi extender,A7321160302,AQ Wi Power Dx3,United Kingdom,E-Commerce,Retailer,90021095,Amazon,125
2025-07-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,1
2025-07-01,P & A,Processors,A1421150503,AQ Electron 4 3600 Desktop Processor,Pakistan,Brick & Mortar,Retailer,90005160,Nomad Stores,21
2025-07-01,P & A,Batteries,A4021150404,AQ Mx NB,Italy,Brick & Mortar,Retailer,90013123,Expert,9
2025-07-01,N & S,External Solid State Drives,A6319160203,AQ Neuer SSD,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,447 units
2025-07-01,P & A,Batteries,A4021150405,AQ Mx NB,Pakistan,Brick & Mortar,Retailer,90005160,Nomad Stores,12
2025-07-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Poland,Brick & Mortar,Direct,70016177,,8
2025-07-01,PC,Business Laptop,A5119110308,AQ BZ Gen Y,Norway,Brick & Mortar,Retailer,90015149,UniEuro,5
2025-07-01,PC,Business Laptop,A5119110307,AQ BZ Gen Y,Bangladesh,Brick & Mortar,Retailer,90010044,Surface Stores,6
2025-07-01,P & A,Keyboard,A2918150102,AQ Master wired x1,Spain,Brick & Mortar,N/A,90018107,Elite,69
2025-07-01,P & A,Mouse,A2420150406,AQ Lite Ms,France,E-Commerce,Retailer,90011192,Amazon,315
2025-07-01,N & S,External Solid State Drives,A6319160203,AQ Neuer SSD,Japan,E-Commerce,Retailer,90004068,Amazon,50
2025-07-01,P & A,MotherBoard,A1819150302,AQ MB Crossx 2,Japan,Brick & Mortar,Retailer,90004064,All-Out,4
2025-07-01,P & A,Graphic Card,A0418150105,AQ Mforce Gen X,Newzealand,E-Commerce,Retailer,90009132,Amazon,7 units
2025-07-01,P & A,Internal HDD,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,India,Brick & Mortar,Retailer,90002005,Lotus,107
2025-07-01,P & A,Graphic Card,A0620150305,AQ Mforce Gen Z,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,22
2025-01-07,PC,Gaming Laptop,A5520110306,AQ Gamer 3,Norway,Brick & Mortar,Retailer,90015145,Synthetic,4
2025-07-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,Canada,E-Commerce,UNKNOWN,90023023,Amazon,689 units
2025-07-01,P & A,Graphic Card,A0721150403,AQ GT 21,South Korea,E-Commerce,Retailer,90007197,Amazon,35
2025-07-01,PC,Business Laptop,A5018110201,AQ BZ Compact,Australia,Brick & Mortar,Retailer,90008164,Digimarket,6
2025-07-01,P & A,Graphic Card,A0721150404,AQ GT 21,Japan,Brick & Mortar,-,90004063,Electricalsbea Stores,3
2025-07-01,P & A,Processors,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,24
2025-07-01,PC,Gaming Laptop,A5721110501,AQ Smash 2,Spain,Brick & Mortar,Retailer,90018113,ElkjÃ¸p,1
2025-01-07,P & A,Graphic Card,A0619150301,AQ Mforce Gen Z,Portugal,E-Commerce,Direct,70017060,Atliq e Store,6
2025-07-01,P & A,Mouse,A2620150605,AQ Qwerty Ms,India,Brick & Mortar,Retailer,90002015,Propel,499
2025-07-01,P & A,Batteries,A4021150403,AQ Mx NB,Italy,Brick & Mortar,Retailer,90013121,Boulanger,6
2025-07-01,P & A,Graphic Card,A0621150307,AQ Mforce Gen Z,Portugal,E-Commerce,Retailer,90017059,Amazon,9
2025-07-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Germany,Brick & Mortar,Retailer,90012037,Saturn,1 units
2025-07-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,Bangladesh,Brick & Mortar,Retailer,90010045,Control,3
2025-07-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,USA,E-Commerce,-,90022083,Ebay,612 units
2025-07-01,PC,Gaming Laptop,A5318110103,AQ Gamer 1,Portugal,Brick & Mortar,Retailer,90017056,Sorefoz,60
2025-07-01,PC,Business Laptop,A5821110108,AQ BZ Allin1,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,7
2025-07-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,27
2025-07-01,PC,Personal Laptop,A4118110105,AQ Aspiron,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,4
2025-07-01,P & A,Internal HDD,A0118150103,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,140
2025-07-01,PC,Personal Laptop,A4720110701,AQ GEN Z,China,Brick & Mortar,Distributor,80001019,Neptune,37
2025-07-01,PC,Personal Laptop,A4620110608,AQ Gen Y,Philiphines,Brick & Mortar,Distributor,80006155,Novus,5
2025-07-01,PC,Personal Laptop,A4519110503,AQ Gen X,India,Brick & Mortar,Retailer,90002015,Propel,16
2025-07-01,PC,Personal Laptop,A4419110401,AQ Elite,Pakistan,Brick & Mortar,Retailer,90005159,Expression,2
2025-07-01,P & A,Graphic Card,A0721150402,AQ GT 21,Norway,Brick & Mortar,Retailer,90015149,UniEuro,36
2025-07-01,PC,Personal Desktop,A6119110202,AQ HOME Allin1 Gen 2,United Kingdom,Brick & Mortar,Retailer,ZZZ6576,Chip 7,1
2025-01-07,P & A,Processors,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,55
2025-07-01,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,Japan,Brick & Mortar,UNKNOWN,90004061,Info Stores,20 units
2025-07-01,P & A,Mouse,A2620150601,AQ Qwerty Ms,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,377
2025-07-01,PC,Personal Laptop,A4319110305,AQ Velocity,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,1
2025-07-01,PC,Personal Laptop,A4620110608,AQ Gen Y,India,E-Commerce,Retailer,90002016,Amazon,20
2025-01-07,P & A,Mouse,A2620150602,AQ Qwerty Ms,France,Brick & Mortar,Retailer,90011189,UniEuro,169 units
2025-07-01,PC,Personal Laptop,A4520110504,AQ Gen X,Spain,Brick & Mortar,Retailer,90018111,Media Markt,40
2025-07-01,P & A,Keyboard,A3521150705,AQ Trigger,South Korea,Brick & Mortar,Distributor,80007196,Leader,621
2025-07-01,P & A,Processors,A1320150402,AQ Electron 5 3600 Desktop Processor,India,E-Commerce,Retailer,ZZZ3522,Flipkart,67
2025-01-07,P & A,Mouse,A2319150301,AQ Gamers Ms,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,167
2025-07-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,Italy,Brick & Mortar,Retailer,ZZZ5375,,3600
2025-07-01,P & A,Keyboard,A3220150406,AQ Lite,Italy,Brick & Mortar,Retailer,90013120,Coolblue,102
2025-07-01,P & A,Keyboard,A3320150505,AQ Maxima,USA,Brick & Mortar,Retailer,90022076,Circuit City,61
2025-01-07,P & A,Keyboard,A2918150104,AQ Master wired x1,Poland,Brick & Mortar,Retailer,90016173,Expert,19
2025-07-01,PC,Business Laptop,A5820110104,AQ BZ Allin1,Germany,Brick & Mortar,Retailer,90012036,Billa,3
2025-07-01,PC,Personal Laptop,A4419110402,AQ Elite,India,Brick & Mortar,Retailer,90002007,Girias,19 units
2025-07-01,P & A,Processors,A1320150403,AQ Electron 5 3600 Desktop Processor,United Kingdom,E-Commerce,Direct,70021096,Atliq e Store,123
2025-07-01,P & A,MotherBoard,A1618150101,AQ MB Elite,USA,Brick & Mortar,Retailer,90022076,Circuit City,42 units
2025-07-01,PC,Gaming Laptop,A5519110304,AQ Gamer 3,Newzealand,Brick & Mortar,Retailer,90009128,Propel,2
2025-07-01,P & A,MotherBoard,A1919150403,AQ MB Lito,South Korea,Brick & Mortar,Distributor,80007195,Sage,50
2025-07-01,N & S,Wi fi extender,A7118160101,AQ Wi Power Dx1,Norway,Brick & Mortar,Retailer,90015144,Sound,191
